Kecamatan,Kelompok,Komoditas,Tahun,Nilai,Satuan
Susukan,buah_tahunan,Pisang,2024,0,ton
Susukan,buah_tahunan,Pepaya,2024,0,ton
Susukan,buah_tahunan,Salak,2024,0,ton
Susukan,buah_tahunan,Jeruk Siam,2024,0,ton
Susukan,tanaman_hias,Agloenema,2024,0,tangkai
Susukan,tanaman_hias,Krisan,2024,0,tangkai
Susukan,tanaman_hias,Mawar,2024,0,tangkai
Susukan,tanaman_hias,Soka,2024,0,tangkai
Susukan,biofarmaka,Jahe,2024,1100,tangkai
Susukan,biofarmaka,Laos,2024,0,tangkai
Susukan,biofarmaka,Kencur,2024,1240,tangkai
Susukan,biofarmaka,Kunyit,2024,1600,tangkai
Wanadadi,sayuran,Bawang Merah,2017,0,ton
Wanadadi,sayuran,Cabai Besar,2017,0,ton
Wanadadi,sayuran,Kentang,2017,0,ton
Wanadadi,sayuran,Kubis,2017,0,ton
Wanadadi,sayuran,Petsai,2017,0,ton
Wanadadi,sayuran,Tomat,2017,0,ton
Wanadadi,sayuran,Bawang Putih,2017,0,ton
Wanadadi,sayuran,Cabai Rawit,2017,0,ton
Wanadadi,buah_tahunan,Mangga,2017,4.9,ton
Wanadadi,buah_tahunan,Durian,2017,80.7,ton
Wanadadi,buah_tahunan,Pisang,2017,498.8,ton
Wanadadi,buah_tahunan,Pepaya,2017,2576.5,ton
Wanadadi,buah_tahunan,Salak,2017,6945.8,ton
Wanadadi,sayuran,Bawang Merah,2018,0,ton
Wanadadi,sayuran,Cabai Besar,2018,4.2,ton
Wanadadi,sayuran,Kentang,2018,0,ton
Wanadadi,sayuran,Kubis,2018,0,ton
Wanadadi,sayuran,Petsai,2018,0,ton
Wanadadi,sayuran,Tomat,2018,0,ton
Wanadadi,sayuran,Bawang Putih,2018,0,ton
Wanadadi,sayuran,Cabai Rawit,2018,2,ton
Wanadadi,buah_tahunan,Mangga,2018,10.2,ton
Wanadadi,buah_tahunan,Durian,2018,55.6,ton
Wanadadi,buah_tahunan,Jeruk Besar,2018,0,ton
Wanadadi,buah_tahunan,Pisang,2018,493.7,ton
Wanadadi,buah_tahunan,Pepaya,2018,2319.2,ton
Wanadadi,buah_tahunan,Salak,2018,6807.6,ton
Wanadadi,buah_tahunan,Jeruk Siam,2018,7.5,ton
Wanadadi,sayuran,Bawang Merah,2019,0,ton
Wanadadi,sayuran,Cabai Besar,2019,5,ton
Wanadadi,sayuran,Kentang,2019,0,ton
Wanadadi,sayuran,Kubis,2019,0,ton
Wanadadi,sayuran,Petsai,2019,0,ton
Wanadadi,sayuran,Tomat,2019,0,ton
Wanadadi,sayuran,Bawang Putih,2019,0,ton
Wanadadi,sayuran,Cabai Rawit,2019,3.8,ton
Wanadadi,buah_tahunan,Mangga,2019,14,ton
Wanadadi,buah_tahunan,Durian,2019,132.4,ton
Wanadadi,buah_tahunan,Jeruk Besar,2019,0,ton
Wanadadi,buah_tahunan,Pisang,2019,475,ton
Wanadadi,buah_tahunan,Pepaya,2019,1745,ton
Wanadadi,buah_tahunan,Salak,2019,6192.1,ton
Wanadadi,buah_tahunan,Jeruk Siam,2019,3.5,ton
Wanadadi,tanaman_hias,Agloenema,2019,0,tangkai
Wanadadi,tanaman_hias,Krisan,2019,0,tangkai
Wanadadi,tanaman_hias,Mawar,2019,0,tangkai
Wanadadi,tanaman_hias,Soka,2019,0,tangkai
Wanadadi,biofarmaka,Jahe,2019,240,tangkai
Wanadadi,biofarmaka,Laos,2019,0,tangkai
Wanadadi,biofarmaka,Kencur,2019,170,tangkai
Wanadadi,biofarmaka,Kunyit,2019,200,tangkai
Wanadadi,sayuran,Bawang Merah,2020,0,ton
Wanadadi,sayuran,Cabai Besar,2020,2.8,ton
Wanadadi,sayuran,Kentang,2020,0,ton
Wanadadi,sayuran,Kubis,2020,0,ton
Wanadadi,sayuran,Petsai,2020,0,ton
Wanadadi,sayuran,Tomat,2020,29.1,ton
Wanadadi,sayuran,Bawang Putih,2020,0,ton
Wanadadi,sayuran,Cabai Rawit,2020,7.8,ton
Wanadadi,buah_tahunan,Mangga,2020,11.3,ton
Wanadadi,buah_tahunan,Durian,2020,62.5,ton
Wanadadi,buah_tahunan,Jeruk Besar,2020,0,ton
Wanadadi,buah_tahunan,Pisang,2020,476.3,ton
Wanadadi,buah_tahunan,Pepaya,2020,1192.1,ton
Wanadadi,buah_tahunan,Salak,2020,3801.2,ton
Wanadadi,buah_tahunan,Jeruk Siam,2020,1.5,ton
Wanadadi,tanaman_hias,Agloenema,2020,0,tangkai
Wanadadi,tanaman_hias,Krisan,2020,0,tangkai
Wanadadi,tanaman_hias,Mawar,2020,0,tangkai
Wanadadi,tanaman_hias,Soka,2020,0,tangkai
Wanadadi,biofarmaka,Jahe,2020,0,tangkai
Wanadadi,biofarmaka,Laos,2020,0,tangkai
Wanadadi,biofarmaka,Kencur,2020,196,tangkai
Wanadadi,biofarmaka,Kunyit,2020,180,tangkai
Wanadadi,sayuran,Bawang Merah,2021,0,ton
Wanadadi,sayuran,Cabai Besar,2021,0,ton
Wanadadi,sayuran,Kentang,2021,0,ton
Wanadadi,sayuran,Kubis,2021,0,ton
Wanadadi,sayuran,Petsai,2021,0,ton
Wanadadi,sayuran,Tomat,2021,40.1,ton
Wanadadi,sayuran,Bawang Putih,2021,0,ton
Wanadadi,sayuran,Cabai Rawit,2021,14.8,ton
Wanadadi,buah_tahunan,Mangga,2021,14,ton
Wanadadi,buah_tahunan,Durian,2021,45.6,ton
Wanadadi,buah_tahunan,Jeruk Besar,2021,0,ton
Wanadadi,buah_tahunan,Pisang,2021,618.3,ton
Wanadadi,buah_tahunan,Pepaya,2021,1382.8,ton
Wanadadi,buah_tahunan,Salak,2021,1618.8,ton
Wanadadi,buah_tahunan,Jeruk Siam,2021,1.5,ton
Wanadadi,tanaman_hias,Agloenema,2021,180,tangkai
Wanadadi,tanaman_hias,Krisan,2021,0,tangkai
Wanadadi,tanaman_hias,Mawar,2021,0,tangkai
Wanadadi,tanaman_hias,Soka,2021,80,tangkai
Wanadadi,biofarmaka,Jahe,2021,890,tangkai
Wanadadi,biofarmaka,Laos,2021,0,tangkai
Wanadadi,biofarmaka,Kencur,2021,0,tangkai
Wanadadi,biofarmaka,Kunyit,2021,105,tangkai
Wanadadi,sayuran,Bawang Merah,2022,0,ton
Wanadadi,sayuran,Cabai Besar,2022,0,ton
Wanadadi,sayuran,Kentang,2022,0,ton
Wanadadi,sayuran,Kubis,2022,0,ton
Wanadadi,sayuran,Petsai,2022,0,ton
Wanadadi,sayuran,Tomat,2022,43.2,ton
Wanadadi,sayuran,Bawang Putih,2022,0,ton
Wanadadi,sayuran,Cabai Rawit,2022,20.5,ton
Wanadadi,buah_tahunan,Mangga,2022,0,ton
Wanadadi,buah_tahunan,Durian,2022,36.9,ton
Wanadadi,buah_tahunan,Jeruk Besar,2022,0,ton
Wanadadi,buah_tahunan,Pisang,2022,603.4,ton
Wanadadi,buah_tahunan,Pepaya,2022,998,ton
Wanadadi,buah_tahunan,Salak,2022,914,ton
Wanadadi,buah_tahunan,Jeruk Siam,2022,1.7,ton
Wanadadi,tanaman_hias,Agloenema,2022,98,tangkai
Wanadadi,tanaman_hias,Krisan,2022,0,tangkai
Wanadadi,tanaman_hias,Mawar,2022,0,tangkai
Wanadadi,tanaman_hias,Soka,2022,0,tangkai
Wanadadi,biofarmaka,Jahe,2022,524,tangkai
Wanadadi,biofarmaka,Laos,2022,0,tangkai
Wanadadi,biofarmaka,Kencur,2022,0,tangkai
Wanadadi,biofarmaka,Kunyit,2022,0,tangkai
Wanadadi,sayuran,Bawang Merah,2023,0,ton
Wanadadi,sayuran,Cabai Besar,2023,1.2,ton
Wanadadi,sayuran,Kentang,2023,0,ton
Wanadadi,sayuran,Kubis,2023,0,ton
Wanadadi,sayuran,Petsai,2023,0,ton
Wanadadi,sayuran,Tomat,2023,35.1,ton
Wanadadi,sayuran,Bawang Putih,2023,0,ton
Wanadadi,sayuran,Cabai Rawit,2023,18.5,ton
Wanadadi,buah_tahunan,Mangga,2023,0,ton
Wanadadi,buah_tahunan,Durian,2023,276.75,ton
Wanadadi,buah_tahunan,Pisang,2023,467.33,ton
Wanadadi,buah_tahunan,Pepaya,2023,260.82,ton
Wanadadi,buah_tahunan,Salak,2023,5747.09,ton
Wanadadi,buah_tahunan,Jeruk Siam,2023,0,ton
Wanadadi,tanaman_hias,Agloenema,2023,69,tangkai
Wanadadi,tanaman_hias,Krisan,2023,0,tangkai
Wanadadi,tanaman_hias,Mawar,2023,0,tangkai
Wanadadi,tanaman_hias,Soka,2023,0,tangkai
Wanadadi,biofarmaka,Jahe,2023,265,tangkai
Wanadadi,biofarmaka,Laos,2023,376,tangkai
Wanadadi,biofarmaka,Kencur,2023,0,tangkai
Wanadadi,biofarmaka,Kunyit,2023,0,tangkai
Wanadadi,sayuran,Bawang Merah,2024,0,ton
Wanadadi,sayuran,Cabai Besar,2024,2.4,ton
Wanadadi,sayuran,Kentang,2024,0,ton
Wanadadi,sayuran,Kubis,2024,0,ton
Wanadadi,sayuran,Petsai,2024,0,ton
Wanadadi,sayuran,Tomat,2024,35.2,ton
Wanadadi,sayuran,Bawang Putih,2024,0,ton
Wanadadi,sayuran,Cabai Rawit,2024,16.1,ton
Wanadadi,buah_tahunan,Mangga,2024,7.5,ton
Wanadadi,buah_tahunan,Durian,2024,60.3,ton
Wanadadi,buah_tahunan,Jeruk Besar,2024,0,ton
Wanadadi,buah_tahunan,Pisang,2024,274.6,ton
Wanadadi,buah_tahunan,Pepaya,2024,174.49,ton
Wanadadi,buah_tahunan,Salak,2024,60471.7,ton
Wanadadi,buah_tahunan,Jeruk Siam,2024,0,ton
Wanadadi,tanaman_hias,Agloenema,2024,47,tangkai
Wanadadi,tanaman_hias,Krisan,2024,0,tangkai
Wanadadi,tanaman_hias,Mawar,2024,0,tangkai
Wanadadi,tanaman_hias,Soka,2024,0,tangkai
Wanadadi,biofarmaka,Jahe,2024,150,tangkai
Wanadadi,biofarmaka,Laos,2024,565,tangkai
Wanadadi,biofarmaka,Kencur,2024,0,tangkai
Wanadadi,biofarmaka,Kunyit,2024,0,tangkai
Wanayasa,sayuran,Bawang Merah,2017,0,ton
Wanayasa,sayuran,Cabai Besar,2017,0,ton
Wanayasa,sayuran,Kentang,2017,2412,ton
Wanayasa,sayuran,Kubis,2017,3237.9,ton
Wanayasa,sayuran,Petsai,2017,0,ton
Wanayasa,sayuran,Tomat,2017,39.7,ton
Wanayasa,sayuran,Bawang Putih,2017,0,ton
Wanayasa,sayuran,Cabai Rawit,2017,0,ton
Wanayasa,buah_tahunan,Mangga,2017,0,ton
Wanayasa,buah_tahunan,Durian,2017,0,ton
Wanayasa,buah_tahunan,Pisang,2017,355.4,ton
Wanayasa,buah_tahunan,Pepaya,2017,6.7,ton
Wanayasa,buah_tahunan,Salak,2017,219.3,ton
Wanayasa,sayuran,Bawang Merah,2018,0,ton
Wanayasa,sayuran,Cabai Besar,2018,57.6,ton
Wanayasa,sayuran,Kentang,2018,3136.3,ton
Wanayasa,sayuran,Kubis,2018,5494.2,ton
Wanayasa,sayuran,Petsai,2018,0,ton
Wanayasa,sayuran,Tomat,2018,21.1,ton
Wanayasa,sayuran,Bawang Putih,2018,0,ton
Wanayasa,sayuran,Cabai Rawit,2018,64,ton
Wanayasa,buah_tahunan,Mangga,2018,0,ton
Wanayasa,buah_tahunan,Durian,2018,3.8,ton
Wanayasa,buah_tahunan,Jeruk Besar,2018,0,ton
Wanayasa,buah_tahunan,Pisang,2018,447.6,ton
Wanayasa,buah_tahunan,Pepaya,2018,14.8,ton
Wanayasa,buah_tahunan,Salak,2018,346.5,ton
Wanayasa,buah_tahunan,Jeruk Siam,2018,0,ton
Wanayasa,sayuran,Bawang Merah,2019,0,ton
Wanayasa,sayuran,Cabai Besar,2019,75.9,ton
Wanayasa,sayuran,Kentang,2019,4251.6,ton
Wanayasa,sayuran,Kubis,2019,5535.3,ton
Wanayasa,sayuran,Petsai,2019,0,ton
Wanayasa,sayuran,Tomat,2019,22.9,ton
Wanayasa,sayuran,Bawang Putih,2019,70.4,ton
Wanayasa,sayuran,Cabai Rawit,2019,64.3,ton
Wanayasa,buah_tahunan,Mangga,2019,0,ton
Wanayasa,buah_tahunan,Durian,2019,1.6,ton
Wanayasa,buah_tahunan,Jeruk Besar,2019,0,ton
Wanayasa,buah_tahunan,Pisang,2019,418.4,ton
Wanayasa,buah_tahunan,Pepaya,2019,7.4,ton
Wanayasa,buah_tahunan,Salak,2019,544.9,ton
Wanayasa,buah_tahunan,Jeruk Siam,2019,0,ton
Wanayasa,tanaman_hias,Agloenema,2019,0,tangkai
Wanayasa,tanaman_hias,Krisan,2019,0,tangkai
Wanayasa,tanaman_hias,Mawar,2019,0,tangkai
Wanayasa,tanaman_hias,Soka,2019,0,tangkai
Wanayasa,biofarmaka,Jahe,2019,0,tangkai
Wanayasa,biofarmaka,Laos,2019,0,tangkai
Wanayasa,biofarmaka,Kencur,2019,0,tangkai
Wanayasa,biofarmaka,Kunyit,2019,0,tangkai
Wanayasa,sayuran,Bawang Merah,2020,0,ton
Wanayasa,sayuran,Cabai Besar,2020,104.6,ton
Wanayasa,sayuran,Kentang,2020,2448.6,ton
Wanayasa,sayuran,Kubis,2020,4500,ton
Wanayasa,sayuran,Petsai,2020,0,ton
Wanayasa,sayuran,Tomat,2020,42.9,ton
Wanayasa,sayuran,Bawang Putih,2020,0,ton
Wanayasa,sayuran,Cabai Rawit,2020,94.1,ton
Wanayasa,buah_tahunan,Mangga,2020,0,ton
Wanayasa,buah_tahunan,Durian,2020,0,ton
Wanayasa,buah_tahunan,Jeruk Besar,2020,0,ton
Wanayasa,buah_tahunan,Pisang,2020,183.1,ton
Wanayasa,buah_tahunan,Pepaya,2020,14.8,ton
Wanayasa,buah_tahunan,Salak,2020,2364.8,ton
Wanayasa,buah_tahunan,Jeruk Siam,2020,0,ton
Wanayasa,tanaman_hias,Agloenema,2020,0,tangkai
Wanayasa,tanaman_hias,Krisan,2020,0,tangkai
Wanayasa,tanaman_hias,Mawar,2020,0,tangkai
Wanayasa,tanaman_hias,Soka,2020,0,tangkai
Wanayasa,biofarmaka,Jahe,2020,0,tangkai
Wanayasa,biofarmaka,Laos,2020,0,tangkai
Wanayasa,biofarmaka,Kencur,2020,0,tangkai
Wanayasa,biofarmaka,Kunyit,2020,0,tangkai
Wanayasa,sayuran,Bawang Merah,2021,0,ton
Wanayasa,sayuran,Cabai Besar,2021,90.3,ton
Wanayasa,sayuran,Kentang,2021,2719.9,ton
Wanayasa,sayuran,Kubis,2021,5303,ton
Wanayasa,sayuran,Petsai,2021,0,ton
Wanayasa,sayuran,Tomat,2021,26.7,ton
Wanayasa,sayuran,Bawang Putih,2021,0,ton
Wanayasa,sayuran,Cabai Rawit,2021,62.1,ton
Wanayasa,buah_tahunan,Mangga,2021,0,ton
Wanayasa,buah_tahunan,Durian,2021,0,ton
Wanayasa,buah_tahunan,Jeruk Besar,2021,0,ton
Wanayasa,buah_tahunan,Pisang,2021,684.6,ton
Wanayasa,buah_tahunan,Pepaya,2021,0,ton
Wanayasa,buah_tahunan,Salak,2021,1775.7,ton
Wanayasa,buah_tahunan,Jeruk Siam,2021,0,ton
Wanayasa,tanaman_hias,Agloenema,2021,0,tangkai
Wanayasa,tanaman_hias,Krisan,2021,0,tangkai
Wanayasa,tanaman_hias,Mawar,2021,0,tangkai
Wanayasa,tanaman_hias,Soka,2021,0,tangkai
Wanayasa,biofarmaka,Jahe,2021,5070,tangkai
Wanayasa,biofarmaka,Laos,2021,4190,tangkai
Wanayasa,biofarmaka,Kencur,2021,0,tangkai
Wanayasa,biofarmaka,Kunyit,2021,3210,tangkai
Wanayasa,sayuran,Bawang Merah,2022,0,ton
Wanayasa,sayuran,Cabai Besar,2022,831.4,ton
Wanayasa,sayuran,Kentang,2022,3777,ton
Wanayasa,sayuran,Kubis,2022,5297.5,ton
Wanayasa,sayuran,Petsai,2022,804.6,ton
Wanayasa,sayuran,Tomat,2022,449.5,ton
Wanayasa,sayuran,Bawang Putih,2022,0,ton
Wanayasa,sayuran,Cabai Rawit,2022,552,ton
Wanayasa,buah_tahunan,Mangga,2022,0,ton
Wanayasa,buah_tahunan,Durian,2022,0,ton
Wanayasa,buah_tahunan,Jeruk Besar,2022,0,ton
Wanayasa,buah_tahunan,Pisang,2022,0,ton
Wanayasa,buah_tahunan,Pepaya,2022,0,ton
Wanayasa,buah_tahunan,Salak,2022,0,ton
Wanayasa,buah_tahunan,Jeruk Siam,2022,0,ton
Wanayasa,tanaman_hias,Agloenema,2022,0,tangkai
Wanayasa,tanaman_hias,Krisan,2022,0,tangkai
Wanayasa,tanaman_hias,Mawar,2022,0,tangkai
Wanayasa,tanaman_hias,Soka,2022,0,tangkai
Wanayasa,biofarmaka,Jahe,2022,1875,tangkai
Wanayasa,biofarmaka,Laos,2022,0,tangkai
Wanayasa,biofarmaka,Kencur,2022,0,tangkai
Wanayasa,biofarmaka,Kunyit,2022,550,tangkai
Wanayasa,sayuran,Bawang Merah,2023,0,ton
Wanayasa,sayuran,Cabai Besar,2023,880.8,ton
Wanayasa,sayuran,Kentang,2023,3630,ton
Wanayasa,sayuran,Kubis,2023,3240,ton
Wanayasa,sayuran,Petsai,2023,500,ton
Wanayasa,sayuran,Tomat,2023,560.2,ton
Wanayasa,sayuran,Bawang Putih,2023,3,ton
Wanayasa,sayuran,Cabai Rawit,2023,302,ton
Wanayasa,buah_tahunan,Mangga,2023,0,ton
Wanayasa,buah_tahunan,Durian,2023,0,ton
Wanayasa,buah_tahunan,Pisang,2023,0,ton
Wanayasa,buah_tahunan,Pepaya,2023,0,ton
Wanayasa,buah_tahunan,Salak,2023,0,ton
Wanayasa,buah_tahunan,Jeruk Siam,2023,0,ton
Wanayasa,tanaman_hias,Agloenema,2023,0,tangkai
Wanayasa,tanaman_hias,Krisan,2023,0,tangkai
Wanayasa,tanaman_hias,Mawar,2023,0,tangkai
Wanayasa,tanaman_hias,Soka,2023,0,tangkai
Wanayasa,biofarmaka,Jahe,2023,0,tangkai
Wanayasa,biofarmaka,Laos,2023,0,tangkai
Wanayasa,biofarmaka,Kencur,2023,0,tangkai
Wanayasa,biofarmaka,Kunyit,2023,0,tangkai
Wanayasa,sayuran,Bawang Merah,2024,0,ton
Wanayasa,sayuran,Cabai Besar,2024,809.5,ton
Wanayasa,sayuran,Kentang,2024,4035,ton
Wanayasa,sayuran,Kubis,2024,4374,ton
Wanayasa,sayuran,Petsai,2024,545,ton
Wanayasa,sayuran,Tomat,2024,324,ton
Wanayasa,sayuran,Bawang Putih,2024,0,ton
Wanayasa,sayuran,Cabai Rawit,2024,285.5,ton
Wanayasa,buah_tahunan,Mangga,2024,0,ton
Wanayasa,buah_tahunan,Durian,2024,0,ton
Wanayasa,buah_tahunan,Jeruk Besar,2024,0,ton
Wanayasa,buah_tahunan,Pisang,2024,0,ton
Wanayasa,buah_tahunan,Pepaya,2024,0,ton
Wanayasa,buah_tahunan,Salak,2024,153,ton
Wanayasa,buah_tahunan,Jeruk Siam,2024,0,ton
Wanayasa,tanaman_hias,Agloenema,2024,0,tangkai
Wanayasa,tanaman_hias,Krisan,2024,0,tangkai
Wanayasa,tanaman_hias,Mawar,2024,0,tangkai
Wanayasa,tanaman_hias,Soka,2024,0,tangkai
Wanayasa,biofarmaka,Jahe,2024,125,tangkai
Wanayasa,biofarmaka,Laos,2024,0,tangkai
Wanayasa,biofarmaka,Kencur,2024,0,tangkai
Wanayasa,biofarmaka,Kunyit,2024,75,tangkai
